Date,Close,High,Low,Open,Volume
2021-04-09,343.869140625,344.34251573680154,340.45138618620405,341.69162666772223,1610800
2021-04-12,345.3839416503906,345.8005140540136,342.09871726740033,343.5188425817905,1836600
2021-04-13,345.7626647949219,347.7413694309082,344.8727172122738,345.88574695523874,1796400
2021-04-14,343.8312072753906,345.4217403275988,343.24419801069104,345.4217403275988,1509400
2021-04-15,349.1614685058594,349.87153116867705,344.8726911781417,345.45022383467904,1850100
2021-04-16,350.97918701171875,352.94841444408075,348.95312799405434,350.01351234188536,2249200
2021-04-19,349.8715209960937,351.74609677273725,348.59343135420164,351.2443203279696,1560000
2021-04-20,351.9354248046875,355.3721033953377,349.09517450686343,349.3507866323604,2330700
2021-04-21,354.1697082519531,354.63360651187384,351.6892278452071,351.82175782267694,1531800
2021-04-22,351.4904479980469,355.44785644385934,350.32593498491644,354.40642556535084,2138000
2021-04-23,353.4028625488281,354.88926708273294,350.68569448937654,351.4904378218582,1404500
2021-04-26,348.8963928222656,353.9899138060346,348.6029025552477,353.9899138060346,2059700
2021-04-27,350.49639892578125,351.20646160712903,345.83840391595345,348.5650492351329,1875900
2021-04-28,349.9093017578125,350.7708476577579,348.5743808947662,349.8714236708603,1305600
2021-04-29,354.4065856933594,355.516639875034,349.6531980649709,349.6626951115459,1848300
2021-04-30,353.0308532714844,354.9948309627405,352.3097726224642,353.80885829233137,2118900
2021-05-03,359.8905334472656,360.1751553094257,353.78989691487465,354.6912187813224,2685800
2021-05-04,356.0669250488281,359.8051129090266,354.60579873410074,359.61534571590045,2133800
2021-05-05,353.4197692871094,358.1826239422389,352.9928076484909,357.07257000887705,1905300
2021-05-06,363.154296875,363.3250699755024,354.07448395764914,354.07448395764914,2641400
2021-05-07,364.6343994140625,366.6553013613768,362.62299451297895,363.22070038292,1817100
2021-05-10,361.9398498535156,368.0215204422991,361.7500826675637,365.7444300285063,1998700
2021-05-11,358.8089599609375,361.4086321152562,356.74063027700805,359.88108404101894,1859700
2021-05-12,353.1352233886719,357.63242235529924,352.1010297710438,356.7405686174029,2344600
2021-05-13,360.0897827148437,361.90195251930095,352.5375164837417,353.97964889862976,2023100
2021-05-14,364.7292785644531,366.05756207213625,360.6305503512519,362.5660657221095,1876100
2021-05-17,364.2928161621094,367.2245368958111,363.287113733891,365.3175126823676,1830800
2021-05-18,363.2017517089844,369.5016523569989,362.9171298532533,366.6553179820452,1698200
2021-05-19,360.213134765625,362.1771125880248,356.86394887892567,357.8316922190122,1725000
2021-05-20,363.9322814941406,364.8241352015461,358.90376927528735,359.75766375243484,1427300
2021-05-21,361.2188720703125,365.6117201898944,360.9437182587146,365.3270693299745,1706600
2021-05-24,363.8089599609375,366.0006349708487,362.32886849851457,364.65335738099776,1657000
2021-05-25,365.64007568359375,365.9816218705329,362.46166354567697,363.9702171134724,1379700
2021-05-26,365.8677673339844,367.88866910451696,365.298494743715,366.0954647883294,1648000
2021-05-27,367.6514892578125,367.9076489041601,363.85637711063504,365.40288994331513,4452000
2021-05-28,358.8943176269531,365.57372423123,357.7178419298182,364.4731380498016,4681200
2021-06-01,358.8563842773437,360.7254784648725,356.2662094019118,360.46928982342666,2117800
2021-06-02,361.0954284667969,362.35731946641977,358.36294309631336,358.9986371189998,1881000
2021-06-03,364.20751953125,364.5111355347617,359.4541310070738,360.1942058735395,1780300
2021-06-04,367.6704406738281,367.8981670831576,364.0555988048969,364.511022669149,1765900
2021-06-07,360.9151611328125,366.6552856555318,359.17891005710965,365.72547275143705,2515800
2021-06-08,360.2510986328125,361.6837340437512,358.34404516152034,360.924723056012,1553800
2021-06-09,360.4976806640625,362.2244635725994,359.7102076642389,360.734875163991,1398900
2021-06-10,363.3915710449219,363.7236202727711,360.05185303506494,360.7918989205374,1404000
2021-06-11,362.2718811035156,364.1978992327244,361.03848131897234,364.1978992327244,1404200
2021-06-14,364.1031188964844,364.3118512515517,359.6628150663622,361.2852465802813,1652600
2021-06-15,364.245361328125,364.8051368672547,362.0157272625024,364.10305042061856,1252000
2021-06-16,359.97589111328125,366.64579978905874,357.80318122514285,364.7102844184863,1801700
2021-06-17,365.0423889160156,366.6742884729849,359.7861499196455,360.89623308202096,1686500
2021-06-18,361.3705139160156,365.1940875121237,360.8202065458469,365.04227958084965,3415700
2021-06-21,366.9873046875,367.79377174732855,361.0669394608721,362.6703765354847,1631600
2021-06-22,372.0917663574219,372.3953822805684,366.7596383826958,367.196068175714,1934800
2021-06-23,371.89251708984375,373.28722192028977,370.58319880562016,372.8697572802646,1538000
2021-06-24,371.9873962402344,375.2416978209514,371.7312076502191,373.2682523270912,1487300
2021-06-25,374.302490234375,374.3404205145175,371.20946409243567,372.8413637253444,2056100
2021-06-28,376.2284851074219,377.0634144886023,372.9931482325531,374.76735869035616,1645500
2021-06-29,378.3632507324219,378.9799507458636,375.2133002905081,376.0007734237808,1523600
2021-06-30,375.4029846191406,379.95710720226384,374.7672906520204,377.5851623247194,2031700
2021-07-01,374.3213806152344,377.319522549206,373.7046807103442,376.0007072401334,1523400
2021-07-02,378.5054931640625,380.24174414360857,375.82043524132047,375.9153188310807,1676600
2021-07-06,378.4296569824219,380.8395617051029,376.76929514107167,379.35947003716655,2113100
2021-07-07,383.9515075683594,385.31775032383706,378.7522222058448,378.7522222058448,2308600
2021-07-08,386.2950134277344,387.7087125435685,382.5093979192732,382.831979011941,2235500
2021-07-09,391.2475891113281,392.7941019231025,386.7124313149333,387.6232501107093,2304200
2021-07-12,386.9876098632813,393.1262052301509,383.8091974883001,392.8320863402139,2491300
2021-07-13,386.2095947265625,388.3253802236171,383.97049240343046,383.97049240343046,1540300
2021-07-14,388.9515380859375,389.4448922038375,386.3993230453596,387.6516879530141,1265800
2021-07-15,390.7257995605469,391.086339867072,386.9876115735388,389.4354463032156,1894100
2021-07-16,389.35009765625,392.243888482077,388.78082495654536,391.01045947364815,1413900
2021-07-19,392.93646240234375,394.0465455703568,389.0464662224908,389.05596326933886,2293100
2021-07-20,394.9193420410156,396.6556219804755,391.7029997051083,392.7940886047959,2045400
2021-07-21,393.75238037109375,395.7447910749971,391.1052815542746,395.7447910749971,1480000
2021-07-22,396.15277099609375,397.1584733515384,392.367127117974,394.6916447807772,1339200
2021-07-23,401.7410278320313,402.2723411510317,395.6878200679864,396.8643243781196,1344500
2021-07-26,401.55126953125,402.7562070061285,398.8187846248644,401.7125455551614,1220000
2021-07-27,402.60455322265625,402.8132855927699,400.004910121216,402.2819720969195,1666500
2021-07-28,400.5931091308594,403.09786837480686,398.9991687979463,401.5893146003272,1362700
2021-07-29,404.2527770996094,404.7946014140469,399.576025083907,400.8307669672284,1434200
2021-07-30,408.4732971191406,410.1652871782071,404.8801933303954,404.9182237274232,2283900
2021-08-02,407.7127685546875,409.4142440613867,404.4428513782605,409.32869744445935,1366900
2021-08-03,413.5587158203125,415.2031603671813,407.9028917781342,408.663354553257,1448100
2021-08-04,413.5300903320313,416.3342144828136,411.4863997455028,414.4426164108722,1280500
2021-08-05,421.2772216796875,421.571891932835,415.13663358591697,416.1061909664003,1742600
2021-08-06,417.8932189941406,421.5338381502764,417.1993022059563,420.83995037077847,1789800
2021-08-09,418.691650390625,420.8874337300704,417.58900129669865,418.8627436098504,1472500
2021-08-10,421.12506103515625,421.85697912483965,418.8722466859505,418.8722466859505,1893700
2021-08-11,422.3323364257813,425.8494078710489,419.9559446407865,423.4730160860542,2267500
2021-08-12,423.33990478515625,424.5471303220672,420.3836874645221,421.09660496728833,1230700
2021-08-13,425.6782836914063,426.19156339341015,422.56045905640696,423.7391400133315,1309300
2021-08-16,430.4690856933594,430.78278564372687,424.9463536838467,425.7638475160371,1515600
2021-08-17,429.9747619628906,431.3435657653011,427.4653076642613,430.46904094371695,1936700
2021-08-18,424.1479187011719,432.7314449813056,423.8532484297797,428.6630632573497,2030100
2021-08-19,431.7998352050781,432.9785160648247,419.490116064745,421.0490427580601,1953700
2021-08-20,436.2960510253906,437.8454632318748,431.2295961070374,432.9691022659872,1911200
2021-08-23,432.436767578125,436.3625715267737,432.1135817699503,434.6610668522844,1835900
2021-08-24,429.4519958496094,432.8740055819734,428.03564671908185,432.7409137271683,1541700
2021-08-25,428.9197082519531,430.4310899171021,425.2030280906532,428.5394623667153,1520600
2021-08-26,427.0945739746094,430.10785109234246,424.613635228838,428.9196553691911,1418600
2021-08-27,428.07373046875,429.2904419687384,424.7087513950748,427.0946581602335,1310200
2021-08-30,433.3873291015625,434.01470003331485,428.1687818625319,428.73912171036943,1219800
2021-08-31,432.9690246582031,434.2903122814173,430.0698385767228,433.58690966686345,1699000
2021-09-01,433.9480895996094,434.10018213700585,429.5090065121338,432.95953161956027,1325400
2021-09-02,438.1781311035156,438.62489392096296,435.725707536876,436.7047797952791,1455000
2021-09-03,439.6799621582031,440.6780640352554,436.3054976902175,436.3054976902175,1302400
2021-09-07,436.8758544921875,440.2978643306648,435.0032566784018,439.6324630533792,1463400
2021-09-08,442.6741943359375,442.7977423194168,435.4309291002272,436.4100011806237,1372000
2021-09-09,442.9023742675781,446.5429935262405,442.2369729994193,444.2331477952085,1398700
2021-09-10,442.1609497070313,445.2407440741183,440.2978667326306,444.0715779207475,1324800
2021-09-13,436.9329223632813,445.0886865737638,435.5451176206227,443.9670365626931,1679500
2021-09-14,435.7445983886719,439.3472155612978,434.8035567586022,438.15901996426777,1383900
2021-09-15,437.9498596191406,439.3946949007303,433.5868092341046,435.5829544626216,1770300
2021-09-16,440.4023742675781,440.8396221794011,433.9956320919279,438.00698208826526,1577500
2021-09-17,436.7902526855469,439.9365925677709,434.423347133277,438.7959130961696,3411400
2021-09-20,428.8341369628906,438.1590952907967,424.5376023798311,434.0526836394197,2602000
2021-09-21,429.7561340332031,434.25227723127534,427.9025660531833,428.8341219719647,1531300
2021-09-22,429.96527099609375,432.8359706063658,427.5983942519413,432.2181145938438,1380800
2021-09-23,430.3929748535156,433.0260059395175,428.79604688096606,429.936697286209,2061200
2021-09-24,444.6228637695313,445.5449048611592,432.50326673465895,433.4348226753683,3353800
2021-09-27,437.7883911132813,447.2274121753392,434.6325359094886,442.5316597600553,2526000
2021-09-28,425.23150634765625,434.8796501615245,423.63457820095095,434.5374637052387,2632700
2021-09-29,429.4519958496094,433.4538312127155,426.7048732144644,427.6269143227863,1922000
2021-09-30,427.1326599121094,432.84548596611296,427.0851146717889,431.1915265871551,1836400
2021-10-01,426.1630554199219,428.7770862398655,418.9673635367159,427.49385795338833,1860700
2021-10-04,418.3780212402344,427.132639935135,414.6043101488541,426.17256842808735,2264000
2021-10-05,424.1763610839844,426.9044538407496,417.53197983955016,417.8456507486874,1808700
2021-10-06,427.12310791015625,427.5413551434165,420.5072419610996,421.9805931177987,1334600
2021-10-07,430.478515625,436.8662564373228,429.7180820318091,433.9005248117233,1966200
2021-10-08,429.5089721679688,433.216136818436,427.75043679275086,432.92146661600674,1545800
2021-10-11,427.4653625488281,431.2580745252694,427.313269994734,427.7885483480199,1011700
2021-10-12,424.7752075195313,430.4595462208139,423.71058880822255,427.8930318920857,1380900
2021-10-13,423.2828369140625,428.23525762240496,422.1136708767092,426.3626599842234,1621500
2021-10-14,428.37786865234375,429.3664557029662,424.4235494585408,425.00337509802097,1480400
2021-10-15,430.0223388671875,431.4956900782349,426.9710311198903,431.4481738489832,1494800
2021-10-18,439.1096801757813,439.4898970549158,426.3246809279775,427.3797849432274,2141300
2021-10-19,443.9859924316406,444.0620532093813,437.5507342801519,440.1077340187962,1365300
2021-10-20,446.54296875,449.1379987414105,444.7084014526752,445.3547729861338,1352900
2021-10-21,453.6341857910156,454.0334033613883,445.8871254550385,446.5430119007677,1423300
2021-10-22,458.1587829589844,461.0484832501648,454.907895514007,455.3071130556144,1710300
2021-10-25,465.8678283691406,467.87348901264505,455.791921895674,458.1587987140832,1903400
2021-10-26,461.52386474609375,464.1093805301836,457.4364819076256,458.29197726815465,2378600
2021-10-27,464.9267578125,467.1986021724628,459.6511799102635,459.9268494663278,1741800
2021-10-28,467.0308837890625,468.2685949369557,463.1749129351043,463.63189967002296,1362400
2021-10-29,467.9925231933594,470.4965362944736,463.3462975380684,463.4605442253924,2471600
2021-11-01,468.30670166015625,471.18204555116137,463.8604367625718,470.4774758865192,1548700
2021-11-02,473.1813659667969,475.56160186321625,469.1159335157335,471.0391536600194,2012200
2021-11-03,478.2655944824219,478.8654186375777,472.0008257570967,477.32303027038665,1856000
2021-11-04,490.9189453125,495.289084492868,481.7693314147973,482.7214258835172,2615000
2021-11-05,488.5386962890625,493.0897356232157,484.2638015347639,490.10967536561776,2071700
2021-11-08,479.6746826171875,488.81476571325936,476.2376357420666,488.81476571325936,2834800
2021-11-09,484.3399353027344,484.7112660663607,479.9127021427577,480.9219198848388,1881800
2021-11-10,481.2933044433594,485.9109395665644,479.6366402402196,483.9115643425706,1226600
2021-11-11,487.6437072753906,487.94838445952286,479.8936738974804,481.9502013069495,1227300
2021-11-12,492.3946533203125,494.7653591206123,488.6433989932522,489.6145538940908,1780200
2021-11-15,494.984375,498.04056085403545,493.1944328666717,493.6514195862514,1392300
2021-11-16,501.4871826171875,502.9915081847467,492.6231852266964,494.9368259786878,1690700
2021-11-17,501.0777893066406,505.3146214185585,499.3830913286152,502.2298445620792,1609400
2021-11-18,504.0101623535156,505.3716502491892,497.45974882429454,502.858107313534,1664200
2021-11-19,508.2183532714844,509.6370224740981,502.7152788923291,508.4944977867353,1909800
2021-11-22,513.7976684570312,519.291212584275,506.8188015615816,507.7708957804504,2190500
2021-11-23,519.1389770507812,519.6721475648709,508.1994222149867,512.1886998849316,2147000
2021-11-24,523.3948364257812,524.4421751335389,517.2919368847832,519.4055585614497,2316400
2021-11-26,519.9671630859375,527.9837792540337,518.2343448252512,523.2233086844162,1844800
2021-11-29,528.298095703125,533.9154753800327,516.4254494323644,519.9672704855564,2919100
2021-11-30,513.5406494140625,530.4783867912737,510.2178494674848,524.6039809885527,4244200
2021-12-01,504.4576416015625,521.985671126919,504.03871780826574,517.0823625084157,2877100
2021-12-02,500.335205078125,505.4764806663948,489.41465061602247,493.6705433771825,3277500
2021-12-03,503.5912780761719,511.7507339612363,499.6305909878502,504.6004958038137,2984400
2021-12-06,507.6568298339844,510.3702760791797,502.2965328247474,506.7523283818392,2432900
2021-12-07,516.05419921875,516.9872330880306,509.0943918307249,512.4647849164502,2579800
2021-12-08,504.7147521972656,521.5477743413185,500.3732040253717,520.0435070181982,3037500
2021-12-09,499.2116394042969,506.8283940913551,498.7070015128905,503.4674731923019,3200500
2021-12-10,532.0493774414062,534.3820202465851,508.9991520565424,509.0943963593173,6333600
2021-12-13,530.526123046875,532.9349502688649,521.7287782750278,524.0709519019289,3415200
2021-12-14,519.2152099609375,530.4784453998999,511.8174175311737,529.8024955354572,3494400
2021-12-15,538.3903198242188,539.3519444608498,519.3960831352385,520.0435003504131,2937100
2021-12-16,526.1558837890625,539.4090203283552,523.1282308531289,537.7333250430328,2683000
2021-12-17,521.3765258789062,529.8120703457772,515.0641338392655,523.0046286146658,5752000
2021-12-20,522.2809448242188,522.8331758929187,512.2554201830202,516.1589843005459,2033600
2021-12-21,519.3008422851562,525.3466765996542,510.39878287822296,524.1279678726994,2472800
2021-12-22,523.3377075195312,523.6519149396394,513.9405405312401,519.2532435030448,1454500
2021-12-23,524.004150390625,526.1368323864832,521.2621140784571,525.3085149704351,1757800
2021-12-27,536.4766845703125,538.6379577798062,525.0230174290457,525.1182036389067,2262900
2021-12-28,537.5905151367188,539.4947036504267,533.8392614402652,536.4384601658857,1155000
2021-12-29,540.5706787109375,544.1124421337989,536.5052168571707,539.2663139772375,1753000
2021-12-30,536.8955688476562,542.5796030708665,535.4293642788789,542.2463932497192,1338700
2021-12-31,540.5040893554688,541.027729737366,532.2494458521804,536.4195665319421,1509200
2022-01-03,539.5614013671875,540.2849442481686,528.897933195723,537.9618898581518,2714100
2022-01-04,537.2001342773438,541.4750282750118,534.877021921507,537.2001342773438,2097500
2022-01-05,523.5758056640625,537.9810004967696,523.4330263518516,536.6861658876188,2887500
2022-01-06,523.4615478515625,527.0033696322332,517.5109571882098,520.0340308739661,2503100
2022-01-07,510.493896484375,522.0999279094051,508.6468312841978,521.3192036380701,2323900
2022-01-10,493.9465942382813,505.0003969724654,484.1400329222794,503.9340558261371,4916800
2022-01-11,497.0217895507813,497.4406552342868,485.8441832905469,493.9464856056096,2457300
2022-01-12,500.6111450195313,504.6385432125956,497.0027287321302,497.0217892127207,1729500
2022-01-13,492.1185607910156,503.7055334307392,490.54758177799965,502.3631058883969,2428100
2022-01-14,478.8940124511719,488.40542739097737,477.818140996618,487.0629996891491,3872500
2022-01-18,464.6887512207031,471.3629136440746,463.53669600119497,470.772619726306,3801900
2022-01-19,466.6785888671875,472.4673099637222,463.7651823633676,466.4215338423616,2709400
2022-01-20,459.6902160644531,475.9329438818669,458.7571531109368,467.2403175333666,2893700
2022-01-21,458.5381774902344,470.91540489140976,458.26209102978993,458.8333534901981,3295600
2022-01-24,465.47900390625,466.4977520135678,446.54185905755554,452.7685362834532,4412600
2022-01-25,454.4537353515625,459.5188848602581,449.7408561447347,456.9101262778422,3076800
2022-01-26,460.3091125488281,470.21088918215975,455.83425693726025,460.0806191748305,3074900
2022-01-27,459.4045715332031,472.03888259967874,457.30045108093424,463.5938100657041,2372300
2022-01-28,468.83984375,469.1254895066173,453.1017243012608,460.5661409954676,1918500
2022-01-31,480.9314270019531,482.1596368575484,467.12605883114696,468.4304234508008,2480700
2022-02-01,484.0543823242188,485.2635319143988,473.1338569290587,480.80773649802313,2347200
2022-02-02,497.0124206542969,498.88801904352607,485.8919341146377,486.6250364655895,2547600
2022-02-03,497.5272216796875,501.980224986909,490.3184813526533,491.91087249518966,2665100
2022-02-04,495.6202392578125,497.7466094060155,487.0669770279393,494.0373343067827,2387400
2022-02-07,491.9205017089844,497.7466021843414,490.3375967809206,497.07911425802456,1863600
2022-02-08,496.9361267089844,499.0720415488384,486.7809283327958,491.920509790766,1462000
2022-02-09,504.25921630859375,509.4178282064664,501.2555501189753,503.46776394446624,2256700
2022-02-10,494.3900451660156,500.1017247950715,490.8333693407572,496.66901348591136,2558900
2022-02-11,485.9894714355469,497.1267533750447,483.8058624081202,494.3138643036662,2349700
2022-02-14,483.0239562988281,487.7630388635866,478.1418489282229,485.34104545251176,1749600
2022-02-15,490.0420227050781,492.0253971911143,487.0288695237773,489.4890128055413,1984600
2022-02-16,488.5926208496094,490.64269148188873,478.3992739106206,487.7248691639519,1770800
2022-02-17,491.0813293457031,494.1326608125741,483.4720900512227,485.9608379169472,2022800
2022-02-18,488.85003662109375,493.837077146075,486.61876244159583,490.9669200602183,2154700
2022-02-22,478.8474426269531,490.6713306069332,475.0142324500037,486.3041126718384,2451800
2022-02-23,472.2490539550781,484.368509033388,471.79134541873015,479.5722159386915,2021400
2022-02-24,482.0894165039063,483.0143489278878,460.539494963114,460.8159998519821,2859800
2022-02-25,493.4461059570313,494.17080376068753,481.7748164015193,484.9500834365966,2003000
2022-02-28,495.1243591308594,495.4867080457735,487.5437241783532,490.40433674916216,2408900
2022-03-01,498.6333312988281,504.7645701129302,495.0671105509053,495.3245842859535,2316000
2022-03-02,503.4677734375,508.3213046641287,495.6201788503112,499.6536236387311,2571500
2022-03-03,508.28314208984375,513.918581188431,504.9362162230509,509.65623838905856,3851800
2022-03-04,501.08392333984375,505.2985425172294,488.0013885350914,495.362698715602,4417900
2022-03-07,503.9636840820313,519.9544692051564,499.1006076619569,499.1292417241007,3896900
2022-03-08,499.0434265136719,514.6528324368352,498.1375541499141,501.77053009356047,3649700
2022-03-09,503.1341552734375,506.1949738274464,491.74891360877393,503.105521208778,2789700
2022-03-10,507.9684143066406,509.5417742917606,494.0658809588015,498.8049338872748,1777700
2022-03-11,502.9147033691406,517.4371182442354,501.9707106096856,511.68725951038135,1735100
2022-03-14,501.5130615234375,510.4381585868993,499.2150035487655,503.24850676344016,1950000
2022-03-15,517.1224365234375,518.5813185573259,503.39147397286143,505.3748481633463,2547900
2022-03-16,518.1427001953125,525.9902943499304,506.5762869121588,519.2297467958758,3017200
2022-03-17,527.1060180664062,527.4683670028683,517.9616252628742,518.1046209803312,1974200
2022-03-18,535.2682495117188,536.4125061455235,523.9783981630977,527.268114160545,3597800
2022-03-21,529.7186889648438,540.4173512470715,525.2465959842931,534.1144826533823,3136900
2022-03-22,533.4280395507812,534.3148226207351,526.6674899037396,531.0823740752008,1777500
2022-03-23,528.2787475585938,534.6388249814202,526.2667396470214,531.0726048318872,1546800
2022-03-24,532.1787719726562,532.3218258698041,523.7018100787668,529.699597883679,1614200
2022-03-25,529.8902587890625,534.3909271205017,524.6648345644431,533.8092833080514,1974900
2022-03-28,538.9488525390625,538.9965177654635,527.7829095089943,530.8723611308175,2056100
2022-03-29,543.497314453125,544.6796917039483,538.3005813619404,541.6093287267662,2005400
2022-03-30,549.6856689453125,551.3829934279764,542.171847887353,544.422182150372,2086500
2022-03-31,549.0944213867188,559.0779870079249,548.770251301957,551.8120375640888,3439800
2022-04-01,548.8275756835938,555.9028075066113,545.7190341793367,550.5534761986229,1933500
2022-04-04,548.4080810546875,552.7562101550498,544.9181008692753,547.2733689899345,2201800
2022-04-05,548.5892333984375,556.8468430211326,545.5188122061725,545.9860944957776,1826800
2022-04-06,557.6192016601562,559.535821443241,543.8692065158508,547.3591865326267,2646200
2022-04-07,579.7985229492188,583.8224818634114,561.4238930707094,564.7707611414414,4804200
2022-04-08,572.1605224609375,579.7507006114806,569.9578535415205,578.2059747822427,3230200
2022-04-11,557.5046997070312,573.0759818661891,555.7215894110792,570.9686432440163,2792700
2022-04-12,554.3484497070312,564.2366271900516,551.8692759220157,559.4308199855432,2142000
2022-04-13,563.62646484375,565.9149197551,555.4069186576187,555.4069186576187,2211800
2022-04-14,562.9589233398438,568.5752722323886,559.7740830210241,564.2843542084145,2206200
2022-04-18,555.0731811523438,564.5990103724156,552.6702483042883,558.1817223575447,2161900
2022-04-19,566.6873168945312,567.192719698319,554.9588174440801,556.2460697718296,2327800
2022-04-20,575.4884643554688,577.1571548327187,569.5478866809315,571.3119658193217,1793300
2022-04-21,564.2462768554688,580.8759733578399,563.6837223161829,579.0642870084266,2027900
2022-04-22,545.137451171875,564.39892210603,544.5176284594116,562.9208922838966,2878200
2022-04-25,541.8095092773438,543.8310039178747,527.8115871705725,543.8119145460173,3154500
2022-04-26,528.0308837890625,541.9334754783183,527.6017803160704,538.9870192831235,2057400
2022-04-27,528.336181640625,537.4329102871031,527.1632907017917,530.3481322065691,2261600
2022-04-28,536.7598876953125,539.4341245873092,521.2874379926278,530.5231300582346,2118700
2022-04-29,507.8397216796875,536.35871378435,505.9104821984164,535.7378828287514,2968000
2022-05-02,505.1942443847656,514.9839048166423,494.9939027544409,508.3269054100885,3303400
2022-05-03,504.36334228515625,510.2753446693892,500.1800484084164,506.1970965768511,2398000
2022-05-04,519.97900390625,521.6122267888276,499.32998809754906,507.7251979142461,2465200
2022-05-05,494.0866088867188,517.9829524061124,489.1678776132283,517.2475152809571,3977000
2022-05-06,480.7535705566406,493.2461506223611,476.4174876131985,491.2977901069386,3560800
2022-05-09,476.4269409179688,484.27777214572257,472.138601464252,473.8195671062424,3292700
2022-05-10,478.9387512207031,487.696927056451,473.37059715829776,486.8087015980437,2729400
2022-05-11,467.1148681640625,485.1851630454757,465.9019157493689,481.28841314333386,2782900
2022-05-12,464.3450927734375,474.9274936147362,458.213438643424,464.9277121317341,2829500
2022-05-13,474.93701171875,476.3887653935654,467.6114967193252,470.96383869067296,2338600
2022-05-16,472.320068359375,475.3285922834881,467.6305788014984,473.8577765009423,1579700
2022-05-17,468.4424133300781,471.3936342775368,458.662313169154,467.191249311327,2602800
2022-05-18,410.1151123046875,443.02746318149,405.482925937444,439.3408345171865,9511600
2022-05-19,403.9357604980469,411.19444230916827,399.91484420091183,411.0416245803339,5839600
2022-05-20,397.7276611328125,409.5898780209627,388.2531956266603,409.5421060880628,5115000
2022-05-23,410.1916198730469,410.6882556427639,397.9569325425192,401.1373659766531,3687200
2022-05-24,418.0518493652344,419.0260584528775,405.2918788533747,405.72165126234125,3473400
2022-05-25,420.34417724609375,423.3527307093298,411.4809530940393,416.7339422372117,3225100
2022-05-26,444.1067504882813,447.0293200076039,427.411816215261,428.930403973576,5917600
2022-05-27,449.61767578125,453.5526375247978,434.680070866771,436.2846132801981,5719600
2022-05-31,445.281494140625,449.65578794763184,437.4593146661791,449.617605382101,4424500
2022-06-01,436.4660339355469,449.3692933216193,436.1890791614209,448.2995984983797,2319400
2022-06-02,465.7108459472656,469.0727772507589,437.3160739572812,440.2004317033486,4950600
2022-06-03,454.861083984375,466.2266359490203,454.2307218191661,463.2467632749418,2857400
2022-06-06,451.2507934570313,459.397699519639,447.8506797590822,458.9201551334439,2297000
2022-06-07,450.591796875,452.4542317102365,438.94926196848434,439.25489738246114,2435500
2022-06-08,446.9720153808594,453.1227898212516,445.92144097803936,450.59181023327926,1697000
2022-06-09,450.8497009277344,462.4922368818434,446.1697711747299,446.3512403964199,3087500
2022-06-10,442.502197265625,447.1630353539255,437.2014659925523,444.11629969736015,2549900
2022-06-13,431.93890380859375,438.0419351464975,428.7393505435752,429.7899540384017,3113400
2022-06-14,434.3744201660156,438.1565931967684,430.057428829894,431.938955129228,2224600
